X,Y,name,cp
-3.46394226650218,40.9435979357086,El Atazar,28016
-5.46779967355519,36.7052683751617,Benaocaz,11009
-6.24123792214497,36.4551385038303,Cádiz,11012
-3.22804484868193,42.121542546606,Barbadillo del Pez,9039
-2.17551003008269,41.6475243032195,Buberos,42041
-0.740426076431858,38.0749524753695,Benijófar,3034
2.90576530364827,42.0069628215284,Juià,17087
-1.26225671911106,42.9440665311096,Aribe,31034
-2.55702013203859,42.3939337233813,Medrano,26096
0.884716147159993,41.6253280450688,Mollerussa,25137
-3.40605453389329,41.8212074300201,Arauzo de Salce,9021
-6.04278048619469,41.7222711676623,Losacio,49099
2.99327542001269,42.0859383921789,Colomers,17055
-3.58641757258365,37.2171615469978,Jun,18111
-2.8555223349326,40.6175104618469,Yélamos de Abajo,19329
-5.74656902309016,41.5494148579131,Valcabado,49227
-0.372669054784494,39.5372793155238,Vinalesa,46260
1.00216971994803,41.1189333285337,Montbrió del Camp,43088
1.30777359476417,41.2971671158995,Alió,43010
-1.73433184985192,42.8842940213965,Facero de Aristregui,53068
-0.428055709907835,39.2185521767225,Algemesí,46029
-0.87833297015205,40.7157002257472,Mezquita de Jarque,44148
-0.741975529200885,38.1040794895162,Daya Vieja,3062
-0.381707472913898,39.4210918789819,Llocnou de la Corona,46152
-2.72985686505756,42.460743787358,Hormilleja,26076
2.08999817450237,41.3801825649378,Esplugues de Llobregat,8077
-2.55357371970466,37.0058904193617,Alhabia,4010
-2.43748733963811,36.9672830910372,Rioja,4078
-5.59097360848653,40.274991571957,Gil García,5085
-4.49833383424918,38.4223716606437,Conquista,14020
-5.22458130804435,37.3652699067964,Lantejuela,41052
-3.13870296579347,37.2416966310184,Albuñán,18005
-0.452178259669433,41.9558296152937,Torres de Barbués,22236
-3.78113729423575,37.2272683514597,Fuente Vaqueros,18079
-1.39734596761405,41.8491593168437,Bisimbre,50052
-6.55497073548662,37.3956531276684,La Palma del Condado,21054
-4.11522426200093,36.9279128198513,Alcaucín,29002
-5.246723501123,36.6517778800621,Atajate,29021
-6.09751363260756,37.2998716843783,Almensilla,41010
-6.01493097414333,37.4773584871258,La Algaba,41007
-6.07869978404971,37.3801744945738,Gines,41047
0.067627026103741,41.4958324374162,Candasnos,22077
-0.289377222274062,42.6898739106558,Hoz de Jaca,22122
-1.6009050723094,41.2617622402455,Velilla de Jiloca,50279
-3.34688977265128,41.9812789598392,Soncarazo,53019
0.391875312432879,42.4968438447202,Seira,22215
-3.81583161870453,41.5724561829281,La Sequera de Haza,9365
-0.972230965979397,40.6973138012361,Fuentes Calientes,44111
-3.12094382391511,42.5710411488023,Valluércanes,9419
-1.84384604756782,41.5238243580831,Clarés de Ribota,50084
-1.20102038167239,41.7161978452563,Pleitas,50212
-0.75417944779335,41.6384615878677,La Puebla de Alfindén,50219
-4.02699766118775,42.3279716206687,Castellanos de Castro,9079
-4.96314038113368,41.0082950241815,Cabezas del Pozo,5043
-4.89320877981533,40.9679289445284,Fuente el Saúz,5077
-5.56090071548739,43.4211299680885,Sariego,33065
-5.8901373209703,43.2134901424034,Riosa,33058
-3.22782342139974,42.6766638065647,Cascajares de Bureba,9077
-4.77400630036599,40.7996813485327,Las Berlanas,5027
-1.99659808607211,41.5566642833232,Carabantes,42051
-4.5542717645323,40.7025802647527,Mediana de Voltoya,5123
-4.98305972185751,40.8017575530279,El Parral,5180
-3.55705680159595,41.7728035242314,Baños de Valdearados,9035
-4.00306581346385,42.1859371034015,Barrio de Muñó,9041
-2.05537300441938,43.16812855725,Irura,20046
-3.63302317034894,41.6360585074869,Fresnillo de las Dueñas,9131
-3.85756504581163,41.6002772858753,Fuentemolinos,9139
-3.16258644684258,42.3597008754802,San Vicente del Valle,9360
-3.18509741221679,42.556833332021,Quintanilla San García,9298
-4.10998832332726,42.16136861856,Revilla Vallejera,9316
-4.05241380110413,42.1518444923716,Villaverde-Mogina,9467
-6.11849073111208,42.4648105244829,Astorga,24008
-4.41642813507272,42.0486707906838,Valdeolmillos,34189
-5.95020431273347,42.5382979476117,Benavides,24015
-5.06382443129976,42.7175027511704,Cebanico,24052
-2.24920937335303,41.6561550740999,Aliud,42016
-4.63376004248722,42.3882749449465,Nogal de las Huertas,34112
-6.87480967697492,42.5237133354518,Sobrado,24165
-5.48914741690723,42.2808334522099,Valencia de Don Juan,24188
-6.33199653452579,41.1434558147446,Iruelos,37165
-4.58659693271761,42.0502083446595,Grijota,34079
-5.61512752740103,40.6919868133601,La Maya,37188
-5.54987266218466,41.0600277117543,Pedrosillo el Ralo,37238
-4.5148618883582,42.542806329793,Villanuño de Valdavia,34228
-6.67069701989465,41.0081201343397,Bermellar,37049
-5.62950730533276,40.7117153401384,Fresno Alhándiga,37134
-6.4905831948609,41.018307135574,Guadramiro,37154
-5.8317192729483,40.3457224766794,Puerto de Béjar,37263
-5.81215965788848,40.5307193042407,Los Santos,37300
-5.84779881731353,40.4197790548226,Valdehijaderos,37332
-3.65120768582652,41.1576635866304,Casla,40045
-3.95103778483089,41.3096979494512,Fuenterrebollo,40088
-4.2062322911588,40.9859182503586,Hontanares de Eresma,40101
-4.40517583018761,41.1033997784729,Ortigosa de Pestaño,40151
-4.07661536115774,40.9533402709314,San Cristóbal de Segovia,40906
-1.95958690719102,41.6274608897056,Ciria,42064
-1.94924917726164,41.9094517047034,Dévanos,42075
-4.67811436739827,41.212540183786,Almenara de Adaja,47008
-2.814454637183,41.9037788640161,Salduero,42161
-2.23809176082815,41.9354173887443,Valtajeros,42198
-5.03976929610004,41.8284230103407,Valverde de Campos,47185
-4.90956186186631,41.518592898744,San Miguel del Pino,47146
-5.71321914540494,41.2526989716381,El Cubo de Tierra del Vino,49058
-5.01869234436542,41.324133009854,Villaverde de Medina,47228
-5.19663590951049,42.178014438398,Villalba de la Loma,47211
-5.81851753157562,42.105347234393,Coomonte,49052
-5.49023839176019,41.6127983307369,Fuentesecas,49083
-5.63213826964683,41.3261429726038,Fuentespreadas,49084
-5.73987868873808,41.991899460168,Santa Cristina de la Polvorosa,49200
-0.298906779536864,39.1172404939775,Favara,46123
-5.38490283678664,41.5848716851769,Villardondiego,49267
-2.20737004647358,39.0400691970219,Barrax,2015
-1.83610271640198,40.1701854735955,Beamud,16031
-3.24211281409665,40.2599292380173,Carabaña,28035
-1.3320749264112,39.3204762017443,Villatoya,2082
-2.69792174299626,40.813778340914,Masegoso de Tajuña,19172
-2.98289245265936,39.9122760319694,El Acebrón,16002
-2.79399928325834,39.8242827550711,Almonacid del Marquesado,16018
-2.78822679704485,40.9301881150478,Castejón de Henares,19075
-1.2779707662617,39.8934204215716,Graja de Campalbo,16095
-2.42080660847972,40.297980632897,Olmedilla de Eliz,16143
3.04154198052241,42.0413908870352,Ultramort,17203
-2.04595897665935,40.4241860274396,Poyatos,16165
2.23686825509829,41.5314700147324,Martorelles,8115
1.66928768502323,41.3551307304132,Pacs del Penedès,8154
-0.481643848697305,38.9082635046937,Benisuera,46069
-2.03676844477622,39.6235570392073,Valverdejo,16237
-2.53400209228767,39.6368852658714,Villar de la Encina,16255
-3.24716974653282,40.5897560669205,Alovera,19024
-2.93673984129537,40.988269563553,Medranda,19177
-3.00238123504235,40.9455000876597,Membrillera,19179
-3.28377399487361,40.6135969604432,Quer,19230
-2.95491339717179,40.5443159475604,Tendilla,19266
2.90880136008385,42.0459720777036,Bordils,17025
-1.99318572106789,41.1229060677773,Villel de Mesa,19324
-4.49473754143754,39.9634198820553,Erustes,45060
-3.98899391657724,40.0898422337233,Lominchar,45085
3.08853741874033,42.1660633681334,L'Armentera,17011
-3.82478193346881,40.0845568714625,Numancia de la Sagra,45119
-3.8707706364895,40.171024604594,Ugena,45176
1.86020723819806,41.8648290734718,Balsareny,8018
2.96534285796554,42.312384032863,Cabanes,17030
1.72129783411625,41.3903871634137,Santa Fe del Penedès,8249
2.32123876312185,41.5014308985671,Teià,8281
2.89899874320084,42.216078807416,Ordis,17115
3.12957761173882,41.9545330570764,Torrent,17197
0.618846196976869,41.5643734175552,Albatàrrec,25007
0.863743955967681,41.6537396889349,El Palau d'Anglesola,25158
-2.76705094660663,42.3700679671395,Cárdenas,26041
-2.35667461202729,42.5654297928516,Aras,31026
-3.04897218354983,42.3164217104193,Zorraquín,26183
1.59050261881062,41.2011762872198,Calafell,43037
1.37945094083655,41.2329696948288,Salomó,43135
-0.335085737083259,38.7460092882178,Balones,3020
-0.193758012855845,39.9124686937876,Betxí,12021
-0.222535377777337,39.7483255347369,Almenara,12011
-0.534233165281966,40.0791445723216,Montanejos,12079
-0.216592420912761,40.570054306626,Cinctorres,12045
-0.199781599460816,39.7648599299015,la Llosa,12074
-0.419611409700495,39.5412494847392,Rocafort,46216
-0.557176456392167,39.0702015354574,Alcàntera de Xúquer,46016
-0.215066349383799,39.6806990119803,Canet d'En Berenguer,46082
-0.167802713085007,38.9135496929854,la Font d'En Carròs,46127
-0.330623070809385,39.5204535539661,Meliana,46166
-0.308721636608078,39.575318999377,la Pobla de Farnals,46199
-0.250951891126981,39.0783873720646,Tavernes de la Valldigna,46238
-0.821477204973308,39.7092711467909,Villar del Arzobispo,46258
-7.19337067485872,39.2312521625347,La Codosera,6037
-5.17334682207933,38.9222356209143,Sancti-Spíritus,6118
-5.89529440227064,40.0677706720315,Barrado,10025
-6.09667730600512,39.2489452196169,Torre de Santa María,10188
-1.62963833527512,42.8684581219412,Ezcabarte,31101
-6.32431535538043,39.9659947584923,Alagón del Río,10903
-7.97312009772907,43.5588033848514,Moeche,15049
-1.59348545264308,42.8307492804888,Huarte/Uharte,31122
-7.89956816876648,42.2064387753146,A Merca,32047
-1.75635246560022,43.1370400889277,Zubieta,31263
-8.13468032817927,42.2550687026468,A Arnoia,32003
-8.52742889062013,42.2848963703165,Pazos de Borbén,36037
-8.58570290937272,42.548063123707,Moraña,36032
-3.63514279451406,40.8216486659518,Cabanillas de la Sierra,28029
-4.08949073092333,40.7195700887396,Los Molinos,28087
-1.67609332181936,38.0365586692986,Bullas,30012
-1.73713728921537,43.1772961939715,Arantza,31022
-1.69530503994865,43.1320871881517,Elgorriaga,31087
-1.46801077632438,42.6201948651919,Ezprogui,31103
-1.6687931909526,42.8442781016023,Berriozar,31903
4.03516402473931,39.9427361598162,Es Migjorn Gran,7902
-2.22465947392013,42.8059554922509,Monte Comunal de las Limitaciones de las Améscoas,53063
-2.98957988818592,43.3687028359774,Berango,48016
-2.66814155789511,43.3012408637853,Ajangiz,48911
-3.09077368780955,43.3508908446266,Zierbena,48913
-2.83660870671563,42.6050282938775,Briñas,26033
-2.63913265329831,42.3648652178303,Santa Coloma,26134
-3.1229202821457,37.5215430063235,Villanueva de las Torres,18187
-7.22608763482819,37.2995444807396,Lepe,21044
-3.50887943528985,43.3497567950066,Voto,39102
-5.35244046392326,38.9482857536566,Esparragosa de Lares,6048
-0.824439899949575,41.9005382444237,Zuera,50298
-0.73697746828985,41.6818111549,Villamayor de Gállego,50903
-4.34733481373262,40.6088111459089,Las Navas del Marqués,5168
-6.47427425934865,39.5830814116866,Casar de Cáceres,10049
-0.979445227993765,41.6920400158606,Zaragoza,50297
-6.25782593744256,43.1027023415227,Somiedo,33068
-4.86948522583694,42.984701012277,Boca de Huérgano,24020
-5.41556794533362,41.4708990196833,Toro,49219
-6.2047794868018,40.360002589863,Caminomorisco,10041
1.94093825761528,35.9249881888616,Teror,35027
-3.73426303441665,38.8921296052534,Almagro,13013
3.85074880010025,36.8011160740607,Yaiza,35034
-5.15043274980145,39.4545346059092,Alía,10017
-4.0134222654894,40.275335103917,Navalcarnero,28096
-4.62600741021026,43.150312810823,Potes,39055
3.9173589791754,36.9049381418455,Tinajo,35029
3.57844335450789,36.3537248062363,Puerto del Rosario,35017
-3.76376822100033,39.9792415593551,Añover de Tajo,45014
-6.27882936604754,39.6679942888154,Talaván,10178
-7.9438393742561,42.5031114808007,San Cristovo de Cea,32076
-3.71225672290466,40.958333945796,Gargantilla del Lozoya y Pinilla de Buitrago,28063
2.83584213740312,41.7178200562769,Lloret de Mar,17095
-1.20309775093458,37.7324572786289,Fuente Álamo de Murcia,30021
0.879787678113979,36.1992875809698,La Guancha,38018
0.742099352367517,36.0743823886694,Guía de Isora,38019
-7.150670596576,37.3257508028832,Cartaya,21021
-0.173594325560483,41.7758541277743,Sariñena,22213
2.23399393735819,42.3069306025639,Pardines,17125
-6.19225715357415,39.9751555744358,Plasencia,10148
-8.15384992063916,42.9179120381641,Arzúa,15006
-2.93995257526842,38.0933392765307,Villacarrillo,23095
-3.51117520110173,41.1119211189337,Montejo de la Sierra,28088
-3.89501204367996,40.3140593946962,Móstoles,28092
-3.71854116976103,42.741700384865,Valle de Sedano,9905
-2.08729484092691,38.4683934020178,Elche de la Sierra,2030
-7.81750990972223,43.3635934872481,Xermade,27021
-1.89380033324729,43.3385975001859,Pasaia,20064
3.15716352908692,42.0516690320977,Torroella de Montgrí,17199
-1.67205430695399,38.5106967039379,Hellín,2037
-3.15526790564408,42.3693549315661,Comunidad de Villagalijo y San Vicente del Valle,53038
-4.84775419341035,40.5198357103178,Sotalbo,5239
2.32626207769651,42.1300499707669,Vidrà,17212
2.09370002503587,42.1171096897481,Alpens,8004
-4.18849510030685,43.3739701710064,Alfoz de Lloredo,39001
2.15363707713879,41.3906543206301,Barcelona,8019
-4.99016414126748,36.8560450447963,Serrato,29904
-6.03116913596115,37.8429205247551,Almadén de la Plata,41009
-3.33135861918438,40.0167247910036,Villarrubia de Santiago,45195
1.77528330935601,41.3613040027697,Avinyonet del Penedès,8013
2.23592739598795,41.4479596045828,Badalona,8015
-0.807122938930507,41.223683215722,Lagata,50133
-1.13398630686408,39.4408816963317,Requena,46213
0.109854272578644,38.7193620508899,Teulada,3128
-5.27928002656464,36.4125063518744,Casares,29041
-1.82890438301191,43.2735912227399,Oiartzun,20063
-5.05756347011659,42.0444479851458,Cuenca de Campos,47058
-8.80115200527311,42.5126183233278,Cambados,36006
-2.35735505630181,38.3029727736632,Yeste,2086
-6.92583223988755,37.2732492059373,Huelva,21041
-0.81875510466546,37.899459795448,Pilar de la Horadada,3902
-0.39488292275465,39.1298763809945,Alzira,46017
2.97844188631449,41.8130530207438,Santa Cristina d'Aro,17181
-1.89065907172991,39.6998380489502,Almodóvar del Pinar,16017
-2.54543843483542,38.9297740924044,El Bonillo,2019
1.27435968326617,41.6830402479602,Cervera,25072
-7.09746310367141,38.2276138533793,Valencia del Mombuey,6140
-3.41483684644883,37.4285443001431,Píñar,18159
-6.1282430736771,37.3888712773719,Espartinas,41040
4.2932393844308,39.8535650456692,Es Castell,7064
2.42237393302344,42.1264005338358,La Vall d'en Bas,17207
-2.24060926684571,43.2815374679264,Zumaia,20081
-2.71539953937263,43.2202363148157,Amorebieta-Etxano,48003
-2.75592312192773,43.4112982881919,Bermeo,48017
-2.45547198408938,43.3141988376866,Berriatua,48018
-5.19721880413728,37.072303478521,Villanueva de San Juan,41100
-7.32813232209324,43.5848143984609,Foz,27019
2.39617783678728,42.193189029706,Riudaura,17149
-0.366355071514864,39.5202036056799,Bonrepòs i Mirambell,46074
0.983415534355557,36.1654828358144,La Orotava,38026
1.52839952281355,41.6105460117216,Jorba,8103
-2.63484408071973,41.0953848818283,Sigüenza,19257
0.061715257097716,42.3435593546179,Aínsa-Sobrarbe,22907
-8.52105766900779,42.9005664785796,Santiago de Compostela,15078
1.55878076600958,41.7445554006574,Sant Pere Sallavinera,8189
1.81255780923169,41.5026104109708,Masquefa,8119
-1.33737318625516,37.6256142455816,Mazarrón,30026
-0.337567160245439,40.0303446208525,Vallat,12123
-6.9943190642524,37.9373399289466,Aroche,21008
-5.33078091637929,39.988560157039,Calzada de Oropesa,45030
3.1076939277152,42.166062758129,Sant Pere Pescador,17178
-8.76186493783629,43.1509835981122,Coristanco,15029
-9.0258762194473,43.0909508283426,Vimianzo,15092
-3.65925904605795,40.5477118622238,Alcobendas,28006
3.0202606326834,39.4071664935385,Campos,7013
-6.21421026387906,37.4900346798063,Sanlúcar la Mayor,41087
-8.34082636344673,42.9516664240547,O Pino,15066
-4.65417292401932,42.4180700264302,La Serna,34175
-2.78941219684191,43.3322890726934,Fruiz,48035
-1.20795728272918,38.1541051037834,Molina de Segura,30027
2.14042351440779,42.2317822243096,Campdevànol,17036
-3.82034999474979,36.7955886239686,Nerja,29075
-4.75906635230382,38.2627243776284,Pozoblanco,14054
-5.83956453767474,43.6184865571707,Gozón,33025
-5.50134193970531,38.7871607382529,Castuera,6036
-8.80121684380573,42.9053420283686,Negreira,15056
-4.00064961118978,38.9617816982942,Ciudad Real,13034
-2.14118113208938,38.3083898235629,Letur,2042
2.13167462060592,42.2868843681345,Campelles,17037
-0.423631408834749,39.4773527287645,Mislata,46169
0.868788692542248,42.5403942665514,La Vall de Boí,25043
-7.90821493555671,43.7252640683875,Cariño,15901
0.878280142360196,41.9373657960024,Camarasa,25062
0.755799893991411,41.4883231512786,Castelldans,25067
-6.04505158842028,38.5677450290815,Hornachos,6069
2.44656210492669,42.3228679393733,Camprodon,17039
-4.84145048528353,36.5773891342829,Ojén,29076
-6.81186429468131,38.3264948957532,Jerez de los Caballeros,6070
-6.20012997925388,38.049989913113,Monesterio,6085
-6.1781632330289,38.1466644191993,Montemolín,6086
2.53254201855224,42.2713246014992,Montagut i Oix,17109
3.18322534058766,41.9019753069173,Palafrugell,17117
3.13965502168678,41.8694275301439,Palamós,17118
-4.43184728563425,40.3033053550924,Cadalso de los Vidrios,28031
-3.58033773202288,40.5779508889186,San Sebastián de los Reyes,28134
-3.96881058677158,40.4850546298257,Villanueva del Pardillo,28177
-8.61051394939756,42.2825381344583,Redondela,36045
-4.21251534082092,40.3713213811666,Chapinería,28051
-2.92718386091629,43.4264012236428,Gorliz,48043
-1.98102725889808,38.1936191926207,Moratalla,30028
-7.20045095423831,37.8014156678549,Santa Bárbara de Casa,21068
-6.22468527739274,37.8883920372182,Santa Olalla del Cala,21069
-4.09548861615784,40.3564214314865,Villanueva de Perales,28178
-0.311025691768148,39.6814962204258,Petrés,46192
-2.78860597538292,43.2639368890731,Larrabetzu,48052
-2.36837237081308,37.9225339014447,Puebla de Don Fadrique,18164
-3.16880958219616,37.9118283853466,Peal de Becerro,23066
0.157581170982464,42.6829573894813,Bielsa,22057
-0.167301172993696,42.1903857504107,Casbas de Huesca,22081
-0.091912248002567,38.5735439476412,l'Alfàs del Pi,3011
-5.20426572270286,36.7989754884893,Ronda,29084
-3.28844656190701,42.1173485497397,Comunidad de Vizcaínos y Jaramillo de la Fuente,53044
-5.81989900908105,37.9384378073437,Cazalla de la Sierra,41032
-5.07860817111415,38.9807527731248,Siruela,6125
-5.59943287239234,37.8423742081421,Constantina,41033
3.14037645919607,42.4233163639836,Portbou,17138
2.48705914858158,42.1432626566621,Les Preses,17139
3.22154229086734,42.3210125467008,El Port de la Selva,17140
1.91840318218929,42.4106005785902,Puigcerdà,17141
-7.13909627362844,38.6248011309732,Olivenza,6095
-6.75155750965571,39.5862924408958,Brozas,10032
-5.49233854442684,39.5362239087894,Cabañas del Castillo,10033
-5.67128020170622,38.6335988373893,Zalamea de la Serena,6160
-5.39306796802455,40.0766509457806,Pueblonuevo de Miramontes,10905
-8.91371295245915,43.0826163317241,Zas,15093
-8.82935158985896,43.300795468023,Malpica de Bergantiños,15043
-0.858998371721211,37.8322900899101,San Javier,30035
-0.786895299666141,37.8340679699729,San Pedro del Pinatar,30036
-9.17930297987769,43.0767201174873,Muxía,15052
-9.0233367007289,42.8052761572978,Muros,15053
-2.76170912833487,43.3494624215141,Arrieta,48010
-2.91751901965424,43.2171457838377,Arrigorriaga,48011
-2.31209952870224,36.8726499915972,Almería,4013
-3.3037761635777,41.9700450975905,"Comunidad de 09076, 09290, 09578 y 09822",53008
-3.48721999695077,42.2039424641366,Comunidad de Revilla del Campo y Torrelara,53035
-3.82901590017429,42.3322818689434,Comunidad de Tardajos y Rabé de las Calzadas,53040
-4.64355058297262,37.5719504205539,Montilla,14042
-4.35141495378448,38.1004128425348,Montoro,14043
-3.56732185158557,37.4285453923117,Iznalloz,18105
-2.92794721739707,37.1813657926876,Huéneja,18097
-2.60818668720265,37.9257011215286,Huéscar,18098
0.768732147298179,36.1870519714243,Garachico,38015
-7.3255684634022,37.6247001112469,Puebla de Guzmán,21058
-5.54549974437057,43.2276248437009,Laviana,33032
-4.83307593845286,43.4012731241799,Llanes,33036
-6.68567667836209,43.5230724441628,Navia,33041
0.355018601901259,42.322617216878,Santaliestra y San Quílez,22212
-4.07292593837712,37.9277060827686,Arjona,23006
-0.800264445606058,37.9837971172015,San Miguel de Salinas,3120
-5.88171721994409,43.3536641246574,Oviedo,33044
-5.18828101622611,43.3633721670369,Parres,33045
0.75185745992006,35.9988261368668,Adeje,38001
0.252466971474204,36.0018652471944,Agulo,38002
1.82711926244798,42.3287777631606,Riu de Cerdanya,25913
-3.28995341199925,43.1090570885801,Valle de Mena,9410
-4.39620542550973,41.4163153125228,San Cristóbal de Cuéllar,40177
-1.03822787828065,40.9809740128807,Allueva,44023
-3.49712453739049,42.0280671376338,Retuerta,9311
-6.95469223615538,42.9638299928364,Navia de Suarna,27034
-8.71015817892188,42.3063221646228,Moaña,36029
-3.52670580947998,40.5217929180999,Paracuellos de Jarama,28104
-3.98724214165595,40.5691491968383,Galapagar,28061
-1.93666825377799,38.9299338530467,Albacete,2003
-4.2910522737489,41.2507116034477,Pinarejos,40159
